cache_index,dataset,reference,split
985,kadid10k,kadid10k/i08,train
986,kadid10k,kadid10k/i08,train
987,kadid10k,kadid10k/i08,train
988,kadid10k,kadid10k/i08,train
989,kadid10k,kadid10k/i08,train
990,kadid10k,kadid10k/i08,train
991,kadid10k,kadid10k/i08,train
992,kadid10k,kadid10k/i08,train
993,kadid10k,kadid10k/i08,train
994,kadid10k,kadid10k/i08,train
995,kadid10k,kadid10k/i08,train
996,kadid10k,kadid10k/i08,train
997,kadid10k,kadid10k/i08,train
998,kadid10k,kadid10k/i08,train
999,kadid10k,kadid10k/i08,train
1000,kadid10k,kadid10k/i09,train
1001,kadid10k,kadid10k/i09,train
1002,kadid10k,kadid10k/i09,train
1003,kadid10k,kadid10k/i09,train
1004,kadid10k,kadid10k/i09,train
1005,kadid10k,kadid10k/i09,train
1006,kadid10k,kadid10k/i09,train
1007,kadid10k,kadid10k/i09,train
1008,kadid10k,kadid10k/i09,train
1009,kadid10k,kadid10k/i09,train
1010,kadid10k,kadid10k/i09,train
1011,kadid10k,kadid10k/i09,train
1012,kadid10k,kadid10k/i09,train
1013,kadid10k,kadid10k/i09,train
1014,kadid10k,kadid10k/i09,train
1015,kadid10k,kadid10k/i09,train
1016,kadid10k,kadid10k/i09,train
1017,kadid10k,kadid10k/i09,train
1018,kadid10k,kadid10k/i09,train
1019,kadid10k,kadid10k/i09,train
1020,kadid10k,kadid10k/i09,train
1021,kadid10k,kadid10k/i09,train
1022,kadid10k,kadid10k/i09,train
1023,kadid10k,kadid10k/i09,train
1024,kadid10k,kadid10k/i09,train
1025,kadid10k,kadid10k/i09,train
1026,kadid10k,kadid10k/i09,train
1027,kadid10k,kadid10k/i09,train
1028,kadid10k,kadid10k/i09,train
1029,kadid10k,kadid10k/i09,train
1030,kadid10k,kadid10k/i09,train
1031,kadid10k,kadid10k/i09,train
1032,kadid10k,kadid10k/i09,train
1033,kadid10k,kadid10k/i09,train
1034,kadid10k,kadid10k/i09,train
1035,kadid10k,kadid10k/i09,train
1036,kadid10k,kadid10k/i09,train
1037,kadid10k,kadid10k/i09,train
1038,kadid10k,kadid10k/i09,train
1039,kadid10k,kadid10k/i09,train
1040,kadid10k,kadid10k/i09,train
1041,kadid10k,kadid10k/i09,train
1042,kadid10k,kadid10k/i09,train
1043,kadid10k,kadid10k/i09,train
1044,kadid10k,kadid10k/i09,train
1045,kadid10k,kadid10k/i09,train
1046,kadid10k,kadid10k/i09,train
1047,kadid10k,kadid10k/i09,train
1048,kadid10k,kadid10k/i09,train
1049,kadid10k,kadid10k/i09,train
1050,kadid10k,kadid10k/i09,train
1051,kadid10k,kadid10k/i09,train
1052,kadid10k,kadid10k/i09,train
1053,kadid10k,kadid10k/i09,train
1054,kadid10k,kadid10k/i09,train
1055,kadid10k,kadid10k/i09,train
1056,kadid10k,kadid10k/i09,train
1057,kadid10k,kadid10k/i09,train
1058,kadid10k,kadid10k/i09,train
1059,kadid10k,kadid10k/i09,train
1060,kadid10k,kadid10k/i09,train
1061,kadid10k,kadid10k/i09,train
1062,kadid10k,kadid10k/i09,train
1063,kadid10k,kadid10k/i09,train
1064,kadid10k,kadid10k/i09,train
1065,kadid10k,kadid10k/i09,train
1066,kadid10k,kadid10k/i09,train
1067,kadid10k,kadid10k/i09,train
1068,kadid10k,kadid10k/i09,train
1069,kadid10k,kadid10k/i09,train
1070,kadid10k,kadid10k/i09,train
1071,kadid10k,kadid10k/i09,train
1072,kadid10k,kadid10k/i09,train
1073,kadid10k,kadid10k/i09,train
1074,kadid10k,kadid10k/i09,train
1075,kadid10k,kadid10k/i09,train
1076,kadid10k,kadid10k/i09,train
1077,kadid10k,kadid10k/i09,train
1078,kadid10k,kadid10k/i09,train
1079,kadid10k,kadid10k/i09,train
1080,kadid10k,kadid10k/i09,train
1081,kadid10k,kadid10k/i09,train
1082,kadid10k,kadid10k/i09,train
1083,kadid10k,kadid10k/i09,train
1084,kadid10k,kadid10k/i09,train
1085,kadid10k,kadid10k/i09,train
1086,kadid10k,kadid10k/i09,train
1087,kadid10k,kadid10k/i09,train
1088,kadid10k,kadid10k/i09,train
1089,kadid10k,kadid10k/i09,train
1090,kadid10k,kadid10k/i09,train
1091,kadid10k,kadid10k/i09,train
1092,kadid10k,kadid10k/i09,train
1093,kadid10k,kadid10k/i09,train
1094,kadid10k,kadid10k/i09,train
1095,kadid10k,kadid10k/i09,train
1096,kadid10k,kadid10k/i09,train
1097,kadid10k,kadid10k/i09,train
1098,kadid10k,kadid10k/i09,train
1099,kadid10k,kadid10k/i09,train
1100,kadid10k,kadid10k/i09,train
1101,kadid10k,kadid10k/i09,train
1102,kadid10k,kadid10k/i09,train
1103,kadid10k,kadid10k/i09,train
1104,kadid10k,kadid10k/i09,train
1105,kadid10k,kadid10k/i09,train
1106,kadid10k,kadid10k/i09,train
1107,kadid10k,kadid10k/i09,train
1108,kadid10k,kadid10k/i09,train
1109,kadid10k,kadid10k/i09,train
1110,kadid10k,kadid10k/i09,train
1111,kadid10k,kadid10k/i09,train
1112,kadid10k,kadid10k/i09,train
1113,kadid10k,kadid10k/i09,train
1114,kadid10k,kadid10k/i09,train
1115,kadid10k,kadid10k/i09,train
1116,kadid10k,kadid10k/i09,train
1117,kadid10k,kadid10k/i09,train
1118,kadid10k,kadid10k/i09,train
1119,kadid10k,kadid10k/i09,train
1120,kadid10k,kadid10k/i09,train
1121,kadid10k,kadid10k/i09,train
1122,kadid10k,kadid10k/i09,train
1123,kadid10k,kadid10k/i09,train
1124,kadid10k,kadid10k/i09,train
1125,kadid10k,kadid10k/i10,train
1126,kadid10k,kadid10k/i10,train
1127,kadid10k,kadid10k/i10,train
1128,kadid10k,kadid10k/i10,train
1129,kadid10k,kadid10k/i10,train
1130,kadid10k,kadid10k/i10,train
1131,kadid10k,kadid10k/i10,train
1132,kadid10k,kadid10k/i10,train
1133,kadid10k,kadid10k/i10,train
1134,kadid10k,kadid10k/i10,train
1135,kadid10k,kadid10k/i10,train
1136,kadid10k,kadid10k/i10,train
1137,kadid10k,kadid10k/i10,train
1138,kadid10k,kadid10k/i10,train
1139,kadid10k,kadid10k/i10,train
1140,kadid10k,kadid10k/i10,train
1141,kadid10k,kadid10k/i10,train
1142,kadid10k,kadid10k/i10,train
1143,kadid10k,kadid10k/i10,train
1144,kadid10k,kadid10k/i10,train
1145,kadid10k,kadid10k/i10,train
1146,kadid10k,kadid10k/i10,train
1147,kadid10k,kadid10k/i10,train
1148,kadid10k,kadid10k/i10,train
1149,kadid10k,kadid10k/i10,train
1150,kadid10k,kadid10k/i10,train
1151,kadid10k,kadid10k/i10,train
1152,kadid10k,kadid10k/i10,train
1153,kadid10k,kadid10k/i10,train
1154,kadid10k,kadid10k/i10,train
1155,kadid10k,kadid10k/i10,train
1156,kadid10k,kadid10k/i10,train
1157,kadid10k,kadid10k/i10,train
1158,kadid10k,kadid10k/i10,train
1159,kadid10k,kadid10k/i10,train
1160,kadid10k,kadid10k/i10,train
1161,kadid10k,kadid10k/i10,train
1162,kadid10k,kadid10k/i10,train
1163,kadid10k,kadid10k/i10,train
1164,kadid10k,kadid10k/i10,train
1165,kadid10k,kadid10k/i10,train
1166,kadid10k,kadid10k/i10,train
1167,kadid10k,kadid10k/i10,train
1168,kadid10k,kadid10k/i10,train
1169,kadid10k,kadid10k/i10,train
1170,kadid10k,kadid10k/i10,train
1171,kadid10k,kadid10k/i10,train
1172,kadid10k,kadid10k/i10,train
1173,kadid10k,kadid10k/i10,train
1174,kadid10k,kadid10k/i10,train
1175,kadid10k,kadid10k/i10,train
1176,kadid10k,kadid10k/i10,train
1177,kadid10k,kadid10k/i10,train
1178,kadid10k,kadid10k/i10,train
1179,kadid10k,kadid10k/i10,train
1180,kadid10k,kadid10k/i10,train
1181,kadid10k,kadid10k/i10,train
1182,kadid10k,kadid10k/i10,train
1183,kadid10k,kadid10k/i10,train
1184,kadid10k,kadid10k/i10,train
1185,kadid10k,kadid10k/i10,train
1186,kadid10k,kadid10k/i10,train
1187,kadid10k,kadid10k/i10,train
1188,kadid10k,kadid10k/i10,train
1189,kadid10k,kadid10k/i10,train
1190,kadid10k,kadid10k/i10,train
1191,kadid10k,kadid10k/i10,train
1192,kadid10k,kadid10k/i10,train
1193,kadid10k,kadid10k/i10,train
1194,kadid10k,kadid10k/i10,train
1195,kadid10k,kadid10k/i10,train
1196,kadid10k,kadid10k/i10,train
1197,kadid10k,kadid10k/i10,train
1198,kadid10k,kadid10k/i10,train
1199,kadid10k,kadid10k/i10,train
1200,kadid10k,kadid10k/i10,train
1201,kadid10k,kadid10k/i10,train
1202,kadid10k,kadid10k/i10,train
1203,kadid10k,kadid10k/i10,train
1204,kadid10k,kadid10k/i10,train
1205,kadid10k,kadid10k/i10,train
1206,kadid10k,kadid10k/i10,train
1207,kadid10k,kadid10k/i10,train
1208,kadid10k,kadid10k/i10,train
1209,kadid10k,kadid10k/i10,train
1210,kadid10k,kadid10k/i10,train
1211,kadid10k,kadid10k/i10,train
1212,kadid10k,kadid10k/i10,train
1213,kadid10k,kadid10k/i10,train
1214,kadid10k,kadid10k/i10,train
1215,kadid10k,kadid10k/i10,train
1216,kadid10k,kadid10k/i10,train
1217,kadid10k,kadid10k/i10,train
1218,kadid10k,kadid10k/i10,train
1219,kadid10k,kadid10k/i10,train
1220,kadid10k,kadid10k/i10,train
1221,kadid10k,kadid10k/i10,train
1222,kadid10k,kadid10k/i10,train
1223,kadid10k,kadid10k/i10,train
1224,kadid10k,kadid10k/i10,train
1225,kadid10k,kadid10k/i10,train
1226,kadid10k,kadid10k/i10,train
1227,kadid10k,kadid10k/i10,train
1228,kadid10k,kadid10k/i10,train
1229,kadid10k,kadid10k/i10,train
1230,kadid10k,kadid10k/i10,train
1231,kadid10k,kadid10k/i10,train
1232,kadid10k,kadid10k/i10,train
1233,kadid10k,kadid10k/i10,train
1234,kadid10k,kadid10k/i10,train
1235,kadid10k,kadid10k/i10,train
1236,kadid10k,kadid10k/i10,train
1237,kadid10k,kadid10k/i10,train
1238,kadid10k,kadid10k/i10,train
1239,kadid10k,kadid10k/i10,train
1240,kadid10k,kadid10k/i10,train
1241,kadid10k,kadid10k/i10,train
1242,kadid10k,kadid10k/i10,train
1243,kadid10k,kadid10k/i10,train
1244,kadid10k,kadid10k/i10,train
1245,kadid10k,kadid10k/i10,train
1246,kadid10k,kadid10k/i10,train
1247,kadid10k,kadid10k/i10,train
1248,kadid10k,kadid10k/i10,train
1249,kadid10k,kadid10k/i10,train
1250,kadid10k,kadid10k/i11,train
1251,kadid10k,kadid10k/i11,train
1252,kadid10k,kadid10k/i11,train
1253,kadid10k,kadid10k/i11,train
1254,kadid10k,kadid10k/i11,train
1255,kadid10k,kadid10k/i11,train
1256,kadid10k,kadid10k/i11,train
1257,kadid10k,kadid10k/i11,train
1258,kadid10k,kadid10k/i11,train
1259,kadid10k,kadid10k/i11,train
1260,kadid10k,kadid10k/i11,train
1261,kadid10k,kadid10k/i11,train
1262,kadid10k,kadid10k/i11,train
1263,kadid10k,kadid10k/i11,train
1264,kadid10k,kadid10k/i11,train
1265,kadid10k,kadid10k/i11,train
1266,kadid10k,kadid10k/i11,train
1267,kadid10k,kadid10k/i11,train
1268,kadid10k,kadid10k/i11,train
1269,kadid10k,kadid10k/i11,train
1270,kadid10k,kadid10k/i11,train
1271,kadid10k,kadid10k/i11,train
1272,kadid10k,kadid10k/i11,train
1273,kadid10k,kadid10k/i11,train
1274,kadid10k,kadid10k/i11,train
1275,kadid10k,kadid10k/i11,train
1276,kadid10k,kadid10k/i11,train
1277,kadid10k,kadid10k/i11,train
1278,kadid10k,kadid10k/i11,train
1279,kadid10k,kadid10k/i11,train
1280,kadid10k,kadid10k/i11,train
1281,kadid10k,kadid10k/i11,train
1282,kadid10k,kadid10k/i11,train
1283,kadid10k,kadid10k/i11,train
1284,kadid10k,kadid10k/i11,train
1285,kadid10k,kadid10k/i11,train
1286,kadid10k,kadid10k/i11,train
1287,kadid10k,kadid10k/i11,train
1288,kadid10k,kadid10k/i11,train
1289,kadid10k,kadid10k/i11,train
1290,kadid10k,kadid10k/i11,train
1291,kadid10k,kadid10k/i11,train
1292,kadid10k,kadid10k/i11,train
1293,kadid10k,kadid10k/i11,train
1294,kadid10k,kadid10k/i11,train
1295,kadid10k,kadid10k/i11,train
1296,kadid10k,kadid10k/i11,train
1297,kadid10k,kadid10k/i11,train
1298,kadid10k,kadid10k/i11,train
1299,kadid10k,kadid10k/i11,train
1300,kadid10k,kadid10k/i11,train
1301,kadid10k,kadid10k/i11,train
1302,kadid10k,kadid10k/i11,train
1303,kadid10k,kadid10k/i11,train
1304,kadid10k,kadid10k/i11,train
1305,kadid10k,kadid10k/i11,train
1306,kadid10k,kadid10k/i11,train
1307,kadid10k,kadid10k/i11,train
1308,kadid10k,kadid10k/i11,train
1309,kadid10k,kadid10k/i11,train
1310,kadid10k,kadid10k/i11,train
1311,kadid10k,kadid10k/i11,train
1312,kadid10k,kadid10k/i11,train
1313,kadid10k,kadid10k/i11,train
1314,kadid10k,kadid10k/i11,train
1315,kadid10k,kadid10k/i11,train
1316,kadid10k,kadid10k/i11,train
1317,kadid10k,kadid10k/i11,train
1318,kadid10k,kadid10k/i11,train
1319,kadid10k,kadid10k/i11,train
1320,kadid10k,kadid10k/i11,train
1321,kadid10k,kadid10k/i11,train
1322,kadid10k,kadid10k/i11,train
1323,kadid10k,kadid10k/i11,train
1324,kadid10k,kadid10k/i11,train
1325,kadid10k,kadid10k/i11,train
1326,kadid10k,kadid10k/i11,train
1327,kadid10k,kadid10k/i11,train
1328,kadid10k,kadid10k/i11,train
1329,kadid10k,kadid10k/i11,train
1330,kadid10k,kadid10k/i11,train
1331,kadid10k,kadid10k/i11,train
1332,kadid10k,kadid10k/i11,train
1333,kadid10k,kadid10k/i11,train
1334,kadid10k,kadid10k/i11,train
1335,kadid10k,kadid10k/i11,train
1336,kadid10k,kadid10k/i11,train
1337,kadid10k,kadid10k/i11,train
1338,kadid10k,kadid10k/i11,train
1339,kadid10k,kadid10k/i11,train
1340,kadid10k,kadid10k/i11,train
1341,kadid10k,kadid10k/i11,train
1342,kadid10k,kadid10k/i11,train
1343,kadid10k,kadid10k/i11,train
1344,kadid10k,kadid10k/i11,train
1345,kadid10k,kadid10k/i11,train
1346,kadid10k,kadid10k/i11,train
1347,kadid10k,kadid10k/i11,train
1348,kadid10k,kadid10k/i11,train
1349,kadid10k,kadid10k/i11,train
1350,kadid10k,kadid10k/i11,train
1351,kadid10k,kadid10k/i11,train
1352,kadid10k,kadid10k/i11,train
1353,kadid10k,kadid10k/i11,train
1354,kadid10k,kadid10k/i11,train
1355,kadid10k,kadid10k/i11,train
1356,kadid10k,kadid10k/i11,train
1357,kadid10k,kadid10k/i11,train
1358,kadid10k,kadid10k/i11,train
1359,kadid10k,kadid10k/i11,train
1360,kadid10k,kadid10k/i11,train
1361,kadid10k,kadid10k/i11,train
1362,kadid10k,kadid10k/i11,train
1363,kadid10k,kadid10k/i11,train
1364,kadid10k,kadid10k/i11,train
1365,kadid10k,kadid10k/i11,train
1366,kadid10k,kadid10k/i11,train
1367,kadid10k,kadid10k/i11,train
1368,kadid10k,kadid10k/i11,train
1369,kadid10k,kadid10k/i11,train
1370,kadid10k,kadid10k/i11,train
1371,kadid10k,kadid10k/i11,train
1372,kadid10k,kadid10k/i11,train
1373,kadid10k,kadid10k/i11,train
1374,kadid10k,kadid10k/i11,train
1375,kadid10k,kadid10k/i12,train
1376,kadid10k,kadid10k/i12,train
1377,kadid10k,kadid10k/i12,train
1378,kadid10k,kadid10k/i12,train
1379,kadid10k,kadid10k/i12,train
1380,kadid10k,kadid10k/i12,train
1381,kadid10k,kadid10k/i12,train
1382,kadid10k,kadid10k/i12,train
1383,kadid10k,kadid10k/i12,train
1384,kadid10k,kadid10k/i12,train
1385,kadid10k,kadid10k/i12,train
1386,kadid10k,kadid10k/i12,train
1387,kadid10k,kadid10k/i12,train
1388,kadid10k,kadid10k/i12,train
1389,kadid10k,kadid10k/i12,train
1390,kadid10k,kadid10k/i12,train
1391,kadid10k,kadid10k/i12,train
1392,kadid10k,kadid10k/i12,train
1393,kadid10k,kadid10k/i12,train
1394,kadid10k,kadid10k/i12,train
1395,kadid10k,kadid10k/i12,train
1396,kadid10k,kadid10k/i12,train
1397,kadid10k,kadid10k/i12,train
1398,kadid10k,kadid10k/i12,train
1399,kadid10k,kadid10k/i12,train
1400,kadid10k,kadid10k/i12,train
1401,kadid10k,kadid10k/i12,train
1402,kadid10k,kadid10k/i12,train
1403,kadid10k,kadid10k/i12,train
1404,kadid10k,kadid10k/i12,train
1405,kadid10k,kadid10k/i12,train
1406,kadid10k,kadid10k/i12,train
1407,kadid10k,kadid10k/i12,train
1408,kadid10k,kadid10k/i12,train
1409,kadid10k,kadid10k/i12,train
1410,kadid10k,kadid10k/i12,train
1411,kadid10k,kadid10k/i12,train
1412,kadid10k,kadid10k/i12,train
1413,kadid10k,kadid10k/i12,train
1414,kadid10k,kadid10k/i12,train
1415,kadid10k,kadid10k/i12,train
1416,kadid10k,kadid10k/i12,train
1417,kadid10k,kadid10k/i12,train
1418,kadid10k,kadid10k/i12,train
1419,kadid10k,kadid10k/i12,train
1420,kadid10k,kadid10k/i12,train
1421,kadid10k,kadid10k/i12,train
1422,kadid10k,kadid10k/i12,train
1423,kadid10k,kadid10k/i12,train
1424,kadid10k,kadid10k/i12,train
1425,kadid10k,kadid10k/i12,train
1426,kadid10k,kadid10k/i12,train
1427,kadid10k,kadid10k/i12,train
1428,kadid10k,kadid10k/i12,train
1429,kadid10k,kadid10k/i12,train
1430,kadid10k,kadid10k/i12,train
1431,kadid10k,kadid10k/i12,train
1432,kadid10k,kadid10k/i12,train
1433,kadid10k,kadid10k/i12,train
1434,kadid10k,kadid10k/i12,train
1435,kadid10k,kadid10k/i12,train
1436,kadid10k,kadid10k/i12,train
1437,kadid10k,kadid10k/i12,train
1438,kadid10k,kadid10k/i12,train
1439,kadid10k,kadid10k/i12,train
1440,kadid10k,kadid10k/i12,train
1441,kadid10k,kadid10k/i12,train
1442,kadid10k,kadid10k/i12,train
1443,kadid10k,kadid10k/i12,train
1444,kadid10k,kadid10k/i12,train
1445,kadid10k,kadid10k/i12,train
1446,kadid10k,kadid10k/i12,train
1447,kadid10k,kadid10k/i12,train
1448,kadid10k,kadid10k/i12,train
1449,kadid10k,kadid10k/i12,train
1450,kadid10k,kadid10k/i12,train
1451,kadid10k,kadid10k/i12,train
1452,kadid10k,kadid10k/i12,train
1453,kadid10k,kadid10k/i12,train
1454,kadid10k,kadid10k/i12,train
1455,kadid10k,kadid10k/i12,train
1456,kadid10k,kadid10k/i12,train
1457,kadid10k,kadid10k/i12,train
1458,kadid10k,kadid10k/i12,train
1459,kadid10k,kadid10k/i12,train
1460,kadid10k,kadid10k/i12,train
1461,kadid10k,kadid10k/i12,train
1462,kadid10k,kadid10k/i12,train
1463,kadid10k,kadid10k/i12,train
1464,kadid10k,kadid10k/i12,train
1465,kadid10k,kadid10k/i12,train
1466,kadid10k,kadid10k/i12,train
1467,kadid10k,kadid10k/i12,train
1468,kadid10k,kadid10k/i12,train
1469,kadid10k,kadid10k/i12,train
1470,kadid10k,kadid10k/i12,train
1471,kadid10k,kadid10k/i12,train
1472,kadid10k,kadid10k/i12,train
1473,kadid10k,kadid10k/i12,train
1474,kadid10k,kadid10k/i12,train
1475,kadid10k,kadid10k/i12,train
1476,kadid10k,kadid10k/i12,train
1477,kadid10k,kadid10k/i12,train
1478,kadid10k,kadid10k/i12,train
1479,kadid10k,kadid10k/i12,train
1480,kadid10k,kadid10k/i12,train
1481,kadid10k,kadid10k/i12,train
1482,kadid10k,kadid10k/i12,train
1483,kadid10k,kadid10k/i12,train
1484,kadid10k,kadid10k/i12,train
1485,kadid10k,kadid10k/i12,train
1486,kadid10k,kadid10k/i12,train
1487,kadid10k,kadid10k/i12,train
1488,kadid10k,kadid10k/i12,train
1489,kadid10k,kadid10k/i12,train
1490,kadid10k,kadid10k/i12,train
1491,kadid10k,kadid10k/i12,train
1492,kadid10k,kadid10k/i12,train
1493,kadid10k,kadid10k/i12,train
1494,kadid10k,kadid10k/i12,train
1495,kadid10k,kadid10k/i12,train
1496,kadid10k,kadid10k/i12,train
1497,kadid10k,kadid10k/i12,train
1498,kadid10k,kadid10k/i12,train
1499,kadid10k,kadid10k/i12,train
1500,kadid10k,kadid10k/i13,train
1501,kadid10k,kadid10k/i13,train
1502,kadid10k,kadid10k/i13,train
1503,kadid10k,kadid10k/i13,train
1504,kadid10k,kadid10k/i13,train
1505,kadid10k,kadid10k/i13,train
1506,kadid10k,kadid10k/i13,train
1507,kadid10k,kadid10k/i13,train
1508,kadid10k,kadid10k/i13,train
1509,kadid10k,kadid10k/i13,train
1510,kadid10k,kadid10k/i13,train
1511,kadid10k,kadid10k/i13,train
1512,kadid10k,kadid10k/i13,train
1513,kadid10k,kadid10k/i13,train
1514,kadid10k,kadid10k/i13,train
1515,kadid10k,kadid10k/i13,train
1516,kadid10k,kadid10k/i13,train
1517,kadid10k,kadid10k/i13,train
1518,kadid10k,kadid10k/i13,train
1519,kadid10k,kadid10k/i13,train
1520,kadid10k,kadid10k/i13,train
1521,kadid10k,kadid10k/i13,train
1522,kadid10k,kadid10k/i13,train
1523,kadid10k,kadid10k/i13,train
1524,kadid10k,kadid10k/i13,train
1525,kadid10k,kadid10k/i13,train
1526,kadid10k,kadid10k/i13,train
1527,kadid10k,kadid10k/i13,train
1528,kadid10k,kadid10k/i13,train
1529,kadid10k,kadid10k/i13,train
1530,kadid10k,kadid10k/i13,train
1531,kadid10k,kadid10k/i13,train
1532,kadid10k,kadid10k/i13,train
1533,kadid10k,kadid10k/i13,train
1534,kadid10k,kadid10k/i13,train
1535,kadid10k,kadid10k/i13,train
1536,kadid10k,kadid10k/i13,train
1537,kadid10k,kadid10k/i13,train
1538,kadid10k,kadid10k/i13,train
1539,kadid10k,kadid10k/i13,train
1540,kadid10k,kadid10k/i13,train
1541,kadid10k,kadid10k/i13,train
1542,kadid10k,kadid10k/i13,train
1543,kadid10k,kadid10k/i13,train
1544,kadid10k,kadid10k/i13,train
1545,kadid10k,kadid10k/i13,train
1546,kadid10k,kadid10k/i13,train
1547,kadid10k,kadid10k/i13,train
1548,kadid10k,kadid10k/i13,train
1549,kadid10k,kadid10k/i13,train
1550,kadid10k,kadid10k/i13,train
1551,kadid10k,kadid10k/i13,train
1552,kadid10k,kadid10k/i13,train
1553,kadid10k,kadid10k/i13,train
1554,kadid10k,kadid10k/i13,train
1555,kadid10k,kadid10k/i13,train
1556,kadid10k,kadid10k/i13,train
1557,kadid10k,kadid10k/i13,train
1558,kadid10k,kadid10k/i13,train
1559,kadid10k,kadid10k/i13,train
1560,kadid10k,kadid10k/i13,train
1561,kadid10k,kadid10k/i13,train
1562,kadid10k,kadid10k/i13,train
1563,kadid10k,kadid10k/i13,train
1564,kadid10k,kadid10k/i13,train
1565,kadid10k,kadid10k/i13,train
1566,kadid10k,kadid10k/i13,train
1567,kadid10k,kadid10k/i13,train
1568,kadid10k,kadid10k/i13,train
1569,kadid10k,kadid10k/i13,train
1570,kadid10k,kadid10k/i13,train
1571,kadid10k,kadid10k/i13,train
1572,kadid10k,kadid10k/i13,train
1573,kadid10k,kadid10k/i13,train
1574,kadid10k,kadid10k/i13,train
1575,kadid10k,kadid10k/i13,train
1576,kadid10k,kadid10k/i13,train
1577,kadid10k,kadid10k/i13,train
1578,kadid10k,kadid10k/i13,train
1579,kadid10k,kadid10k/i13,train
1580,kadid10k,kadid10k/i13,train
1581,kadid10k,kadid10k/i13,train
1582,kadid10k,kadid10k/i13,train
1583,kadid10k,kadid10k/i13,train
1584,kadid10k,kadid10k/i13,train
1585,kadid10k,kadid10k/i13,train
1586,kadid10k,kadid10k/i13,train
1587,kadid10k,kadid10k/i13,train
1588,kadid10k,kadid10k/i13,train
1589,kadid10k,kadid10k/i13,train
1590,kadid10k,kadid10k/i13,train
1591,kadid10k,kadid10k/i13,train
1592,kadid10k,kadid10k/i13,train
1593,kadid10k,kadid10k/i13,train
1594,kadid10k,kadid10k/i13,train
1595,kadid10k,kadid10k/i13,train
1596,kadid10k,kadid10k/i13,train
1597,kadid10k,kadid10k/i13,train
1598,kadid10k,kadid10k/i13,train
1599,kadid10k,kadid10k/i13,train
1600,kadid10k,kadid10k/i13,train
1601,kadid10k,kadid10k/i13,train
1602,kadid10k,kadid10k/i13,train
1603,kadid10k,kadid10k/i13,train
1604,kadid10k,kadid10k/i13,train
1605,kadid10k,kadid10k/i13,train
1606,kadid10k,kadid10k/i13,train
1607,kadid10k,kadid10k/i13,train
1608,kadid10k,kadid10k/i13,train
1609,kadid10k,kadid10k/i13,train
1610,kadid10k,kadid10k/i13,train
1611,kadid10k,kadid10k/i13,train
1612,kadid10k,kadid10k/i13,train
1613,kadid10k,kadid10k/i13,train
1614,kadid10k,kadid10k/i13,train
1615,kadid10k,kadid10k/i13,train
1616,kadid10k,kadid10k/i13,train
1617,kadid10k,kadid10k/i13,train
1618,kadid10k,kadid10k/i13,train
1619,kadid10k,kadid10k/i13,train
1620,kadid10k,kadid10k/i13,train
1621,kadid10k,kadid10k/i13,train
1622,kadid10k,kadid10k/i13,train
1623,kadid10k,kadid10k/i13,train
1624,kadid10k,kadid10k/i13,train
1625,kadid10k,kadid10k/i14,train
1626,kadid10k,kadid10k/i14,train
1627,kadid10k,kadid10k/i14,train
1628,kadid10k,kadid10k/i14,train
1629,kadid10k,kadid10k/i14,train
1630,kadid10k,kadid10k/i14,train
1631,kadid10k,kadid10k/i14,train
1632,kadid10k,kadid10k/i14,train
1633,kadid10k,kadid10k/i14,train
1634,kadid10k,kadid10k/i14,train
1635,kadid10k,kadid10k/i14,train
